LIMIT_BAL,GENDER,AGE,DEFAULT,GRADUATE,UNIVERSITY,SCHOOL,EDU-OTHER,MARRIED,SINGLE,MARRIAGE-OTHER
100000,0,25,1,0,0,1,0,0,1,0
130000,0,29,0,0,1,0,0,0,1,0
200000,1,30,0,1,0,0,0,0,1,0
350000,0,34,0,1,0,0,0,0,1,0
20000,1,44,0,1,0,0,0,0,1,0
150000,1,32,0,1,0,0,0,0,1,0
130000,1,30,0,1,0,0,0,1,0,0
330000,1,34,0,1,0,0,0,0,1,0
80000,1,52,0,0,1,0,0,0,0,1
10000,0,35,0,0,0,0,0,0,1,0
360000,0,29,0,1,0,0,0,0,1,0
120000,0,36,0,1,0,0,0,1,0,0
20000,1,22,0,0,1,0,0,0,1,0
280000,1,35,0,1,0,0,0,0,1,0
100000,1,45,0,0,1,0,0,1,0,0
70000,0,31,0,0,1,0,0,0,1,0
350000,1,31,0,1,0,0,0,1,0,0
50000,0,36,0,0,1,0,0,1,0,0
470000,1,35,0,1,0,0,0,0,1,0
350000,0,31,0,1,0,0,0,0,1,0
140000,0,56,0,1,0,0,0,0,1,0
140000,1,23,0,0,1,0,0,0,1,0
380000,0,27,0,1,0,0,0,0,1,0
50000,0,24,1,0,1,0,0,0,1,0
260000,1,48,0,0,0,1,0,1,0,0
20000,1,25,0,0,0,1,0,1,0,0
190000,1,39,0,0,0,1,0,1,0,0
220000,0,39,0,0,1,0,0,1,0,0
230000,1,36,0,1,0,0,0,0,1,0
20000,1,43,0,0,1,0,0,1,0,0
100000,0,52,0,0,1,0,0,1,0,0
150000,1,26,0,1,0,0,0,0,1,0
320000,1,28,0,1,0,0,0,0,1,0
50000,1,33,1,0,1,0,0,1,0,0
50000,0,53,0,0,1,0,0,0,1,0
370000,1,39,0,0,1,0,0,0,1,0
150000,1,37,0,1,0,0,0,1,0,0
200000,1,40,1,0,1,0,0,1,0,0
200000,0,34,1,0,1,0,0,1,0,0
30000,0,37,1,0,1,0,0,0,1,0
200000,1,46,0,0,1,0,0,0,1,0
200000,0,26,0,1,0,0,0,0,1,0
240000,1,26,1,0,1,0,0,0,1,0
40000,1,24,1,0,1,0,0,1,0,0
140000,0,31,0,1,0,0,0,0,1,0
50000,0,35,0,0,1,0,0,0,1,0
50000,1,48,0,0,0,1,0,1,0,0
160000,1,25,0,0,1,0,0,0,1,0
140000,0,32,0,1,0,0,0,0,1,0
240000,1,28,1,0,0,1,0,1,0,0
230000,1,29,0,1,0,0,0,0,1,0
200000,1,32,0,0,1,0,0,0,1,0
50000,1,49,0,1,0,0,0,1,0,0
360000,1,30,0,1,0,0,0,0,1,0
500000,1,42,0,1,0,0,0,1,0,0
20000,0,22,0,0,0,1,0,0,1,0
80000,0,30,0,0,1,0,0,0,1,0
30000,1,44,0,1,0,0,0,1,0,0
80000,1,35,0,0,1,0,0,1,0,0
30000,1,52,0,0,1,0,0,1,0,0
200000,1,48,0,0,0,1,0,1,0,0
240000,0,29,0,0,0,0,1,0,1,0
280000,0,29,1,0,1,0,0,0,1,0
170000,1,33,0,0,1,0,0,0,1,0
100000,1,44,0,0,0,1,0,0,1,0
70000,1,24,1,0,1,0,0,0,1,0
110000,1,27,0,0,1,0,0,0,0,1
100000,1,27,0,0,0,1,0,0,1,0
80000,0,39,1,1,0,0,0,0,1,0
300000,1,33,0,0,1,0,0,1,0,0
150000,1,40,0,1,0,0,0,1,0,0
150000,0,26,0,0,1,0,0,0,1,0
10000,0,52,1,0,0,1,0,1,0,0
210000,1,35,0,1,0,0,0,0,1,0
20000,0,25,1,0,1,0,0,0,1,0
20000,0,38,0,0,1,0,0,1,0,0
80000,1,48,0,0,0,1,0,1,0,0
270000,0,49,0,0,1,0,0,1,0,0
200000,1,33,0,1,0,0,0,1,0,0
200000,0,34,0,1,0,0,0,1,0,0
10000,0,34,0,0,1,0,0,0,1,0
360000,0,34,0,1,0,0,0,0,1,0
20000,0,40,1,0,1,0,0,1,0,0
40000,1,27,0,1,0,0,0,1,0,0
110000,0,50,0,0,0,1,0,1,0,0
50000,0,50,0,0,0,1,0,1,0,0
100000,1,28,0,1,0,0,0,0,1,0
50000,0,21,0,0,1,0,0,0,1,0
30000,1,23,1,0,0,1,0,1,0,0
20000,0,23,1,1,0,0,0,0,1,0
100000,0,44,1,0,1,0,0,1,0,0
80000,1,24,0,0,1,0,0,1,0,0
120000,0,29,1,1,0,0,0,0,1,0
30000,0,36,0,0,1,0,0,0,1,0
80000,0,25,0,0,0,0,0,1,0,0
170000,1,30,1,1,0,0,0,0,1,0
20000,0,40,0,1,0,0,0,1,0,0
50000,1,36,0,0,0,1,0,1,0,0
300000,1,31,0,1,0,0,0,1,0,0
20000,1,26,1,1,0,0,0,0,1,0
130000,0,29,0,0,1,0,0,0,1,0
500000,1,41,0,0,1,0,0,1,0,0
30000,0,41,0,0,1,0,0,0,1,0
180000,1,41,0,0,1,0,0,1,0,0
340000,0,33,0,1,0,0,0,0,1,0
480000,1,29,0,1,0,0,0,0,1,0
80000,1,30,0,0,1,0,0,0,1,0
140000,1,24,0,0,0,1,0,0,1,0
180000,1,30,0,0,0,1,0,0,1,0
30000,1,30,0,0,1,0,0,0,1,0
290000,0,55,1,1,0,0,0,0,0,1
110000,1,45,0,0,0,1,0,0,1,0
60000,0,25,0,1,0,0,0,0,1,0
80000,1,35,0,1,0,0,0,1,0,0
110000,0,25,0,1,0,0,0,0,1,0
20000,0,42,1,0,1,0,0,1,0,0
150000,0,31,0,0,0,1,0,0,1,0
240000,1,44,0,0,0,1,0,1,0,0
400000,0,44,0,1,0,0,0,1,0,0
120000,0,34,1,1,0,0,0,1,0,0
330000,0,39,0,1,0,0,0,0,1,0
30000,0,29,0,0,1,0,0,0,1,0
100000,0,55,0,0,0,1,0,1,0,0
140000,0,37,0,1,0,0,0,0,1,0
50000,0,33,0,0,0,0,0,0,1,0
310000,0,37,1,1,0,0,0,0,1,0
160000,1,49,0,0,0,1,0,1,0,0
110000,1,25,0,1,0,0,0,0,1,0
20000,0,45,0,0,1,0,0,1,0,0
30000,1,23,0,0,0,1,0,0,1,0
50000,0,47,0,0,1,0,0,1,0,0
20000,0,24,1,0,0,1,0,0,1,0
220000,1,36,0,1,0,0,0,0,1,0
460000,0,36,0,1,0,0,0,0,1,0
150000,1,34,1,1,0,0,0,0,1,0
50000,1,53,0,0,0,1,0,1,0,0
100000,1,32,0,1,0,0,0,1,0,0
260000,0,50,0,1,0,0,0,1,0,0
50000,0,41,1,0,0,1,0,1,0,0
50000,1,27,0,0,1,0,0,0,1,0
240000,1,34,0,1,0,0,0,0,1,0
230000,0,24,0,0,0,1,0,0,1,0
90000,1,28,0,0,1,0,0,0,1,0
20000,1,22,0,0,1,0,0,0,1,0
70000,1,25,0,0,0,1,0,0,1,0
260000,0,29,0,1,0,0,0,0,1,0
20000,1,35,1,0,1,0,0,0,1,0
150000,1,29,0,0,1,0,0,0,1,0
200000,1,51,0,0,0,1,0,0,1,0
50000,0,57,0,1,0,0,0,0,1,0
210000,0,39,0,0,1,0,0,1,0,0
360000,0,27,0,1,0,0,0,0,1,0
30000,1,34,0,0,1,0,0,0,1,0
170000,1,35,0,0,1,0,0,0,1,0
500000,1,32,0,0,1,0,0,0,1,0
80000,0,31,0,0,1,0,0,0,1,0
70000,0,24,1,0,1,0,0,0,1,0
100000,0,26,0,0,0,1,0,0,1,0
300000,1,26,0,0,1,0,0,1,0,0
200000,1,49,0,0,1,0,0,1,0,0
190000,0,30,0,1,0,0,0,0,1,0
30000,1,43,0,0,0,1,0,1,0,0
230000,1,58,0,0,0,1,0,1,0,0
80000,0,46,0,1,0,0,0,1,0,0
280000,1,36,0,1,0,0,0,0,1,0
140000,1,29,0,1,0,0,0,0,1,0
30000,1,35,1,0,0,1,0,1,0,0
30000,1,36,1,0,1,0,0,1,0,0
20000,0,51,0,0,1,0,0,1,0,0
230000,1,30,0,0,1,0,0,1,0,0
20000,0,23,1,0,1,0,0,0,1,0
360000,1,27,1,1,0,0,0,0,1,0
60000,1,24,0,1,0,0,0,0,1,0
20000,1,48,1,0,1,0,0,0,1,0
500000,0,44,0,1,0,0,0,1,0,0
380000,0,39,0,0,1,0,0,1,0,0
160000,0,27,0,1,0,0,0,0,1,0
170000,0,48,0,1,0,0,0,0,1,0
430000,1,29,0,1,0,0,0,0,1,0
320000,0,39,0,1,0,0,0,1,0,0
180000,0,31,1,1,0,0,0,1,0,0
50000,0,42,0,0,1,0,0,0,1,0
60000,0,29,0,0,1,0,0,0,1,0
360000,1,38,0,0,0,1,0,0,1,0
80000,1,23,0,0,1,0,0,0,1,0
50000,0,41,0,0,0,1,0,1,0,0
200000,1,37,0,0,1,0,0,0,1,0
460000,1,36,0,1,0,0,0,0,1,0
130000,1,23,0,0,1,0,0,0,1,0
440000,0,29,0,0,1,0,0,0,1,0
280000,0,38,1,0,1,0,0,0,1,0
20000,0,39,0,0,0,1,0,0,1,0
60000,1,24,0,0,1,0,0,0,1,0
210000,1,38,0,0,1,0,0,0,1,0
100000,1,46,0,0,0,1,0,0,1,0
240000,0,46,0,1,0,0,0,1,0,0
280000,1,43,0,0,0,1,0,0,1,0
130000,1,29,0,1,0,0,0,0,1,0
360000,0,35,1,1,0,0,0,0,1,0
210000,1,36,0,0,0,1,0,0,1,0
20000,0,23,1,0,0,1,0,0,1,0
20000,1,23,0,0,1,0,0,0,1,0
50000,0,34,1,0,1,0,0,1,0,0
100000,1,39,0,0,1,0,0,1,0,0
50000,0,29,0,0,0,1,0,0,1,0
130000,0,27,1,0,1,0,0,0,1,0
270000,1,31,0,1,0,0,0,0,1,0
50000,1,24,0,0,1,0,0,0,1,0
80000,1,35,0,0,1,0,0,1,0,0
10000,1,29,0,1,0,0,0,0,1,0
190000,1,34,0,0,1,0,0,1,0,0
50000,0,27,0,1,0,0,0,0,1,0
100000,1,46,1,0,0,1,0,1,0,0
150000,0,49,1,0,1,0,0,0,1,0
510000,0,30,0,0,0,1,0,0,1,0
110000,1,24,0,0,1,0,0,0,1,0
150000,1,58,0,1,0,0,0,1,0,0
50000,1,54,0,0,1,0,0,1,0,0
50000,1,23,0,0,1,0,0,0,1,0
360000,1,29,0,0,1,0,0,1,0,0
10000,1,24,0,1,0,0,0,0,1,0
210000,1,26,0,1,0,0,0,0,1,0
370000,0,28,0,0,1,0,0,0,1,0
360000,1,33,0,0,1,0,0,1,0,0
50000,1,31,1,0,1,0,0,1,0,0
360000,0,38,0,0,1,0,0,0,1,0
170000,1,35,0,1,0,0,0,1,0,0
70000,0,26,1,0,1,0,0,0,1,0
360000,1,34,0,1,0,0,0,0,1,0
230000,0,42,0,0,0,0,0,1,0,0
50000,0,38,0,1,0,0,0,1,0,0
200000,0,41,0,1,0,0,0,1,0,0
140000,0,30,1,0,1,0,0,0,1,0
120000,1,33,0,0,1,0,0,0,1,0
280000,1,46,0,0,0,1,0,0,1,0
300000,1,29,0,1,0,0,0,0,1,0
20000,1,22,0,0,1,0,0,0,1,0
160000,1,25,1,0,1,0,0,0,1,0
20000,0,24,1,1,0,0,0,0,1,0
120000,0,41,0,0,1,0,0,1,0,0
290000,1,37,0,0,1,0,0,1,0,0
60000,0,32,0,0,1,0,0,1,0,0
110000,1,29,0,1,0,0,0,0,1,0
50000,1,43,0,0,0,1,0,1,0,0
630000,0,32,0,1,0,0,0,0,1,0
30000,0,28,0,1,0,0,0,0,1,0
50000,0,33,0,0,1,0,0,0,1,0
60000,0,42,0,0,1,0,0,1,0,0
150000,0,27,0,0,1,0,0,0,1,0
10000,0,24,0,0,0,1,0,0,1,0
20000,0,27,0,0,1,0,0,0,1,0
80000,0,32,0,0,0,1,0,0,1,0
160000,1,52,0,0,1,0,0,0,1,0
100000,0,43,0,0,1,0,0,0,1,0
90000,1,34,0,0,0,1,0,1,0,0
50000,1,60,0,0,0,1,0,0,1,0
170000,0,30,0,1,0,0,0,0,1,0
240000,1,32,0,1,0,0,0,0,1,0
80000,1,25,0,0,1,0,0,0,1,0
80000,1,30,0,1,0,0,0,0,1,0
360000,1,37,0,0,1,0,0,1,0,0
140000,0,31,0,1,0,0,0,1,0,0
60000,0,49,0,0,1,0,0,0,1,0
110000,0,27,0,0,0,1,0,0,1,0
160000,1,28,0,1,0,0,0,0,1,0
200000,1,45,1,0,0,1,0,1,0,0
280000,1,29,0,0,1,0,0,1,0,0
360000,0,33,0,0,1,0,0,1,0,0
90000,1,26,1,1,0,0,0,0,1,0
200000,0,46,0,0,1,0,0,0,1,0
50000,0,50,1,1,0,0,0,1,0,0
400000,1,32,0,1,0,0,0,1,0,0
360000,0,49,0,1,0,0,0,1,0,0
150000,0,50,0,0,0,1,0,1,0,0
50000,1,61,1,0,0,1,0,0,1,0
150000,0,35,0,0,1,0,0,0,1,0
100000,1,37,1,0,1,0,0,0,1,0
310000,1,30,0,1,0,0,0,1,0,0
120000,0,39,0,0,1,0,0,0,1,0
90000,1,44,0,0,1,0,0,1,0,0
150000,1,36,0,1,0,0,0,1,0,0
50000,0,42,0,0,1,0,0,1,0,0
210000,0,53,0,1,0,0,0,1,0,0
300000,1,42,0,0,1,0,0,0,1,0
110000,1,33,1,0,1,0,0,1,0,0
150000,1,25,0,1,0,0,0,0,1,0
210000,0,42,0,1,0,0,0,1,0,0
30000,0,34,1,1,0,0,0,0,1,0
240000,1,42,0,0,1,0,0,1,0,0
120000,0,34,0,0,1,0,0,0,1,0
80000,1,24,0,1,0,0,0,0,1,0
80000,1,25,1,0,1,0,0,0,1,0
360000,0,32,0,1,0,0,0,1,0,0
130000,0,34,1,1,0,0,0,0,1,0
290000,0,36,0,0,1,0,0,1,0,0
240000,1,33,0,0,0,1,0,1,0,0
60000,0,23,0,0,1,0,0,0,1,0
200000,1,60,1,0,1,0,0,1,0,0
150000,1,28,0,0,1,0,0,1,0,0
300000,0,29,0,0,0,1,0,0,1,0
30000,1,24,0,0,1,0,0,0,1,0
250000,0,40,1,0,1,0,0,1,0,0
20000,0,40,0,0,0,1,0,0,1,0
370000,1,34,0,1,0,0,0,0,1,0
20000,1,23,1,1,0,0,0,0,1,0
120000,1,23,1,0,1,0,0,0,1,0
50000,0,23,0,0,1,0,0,0,1,0
190000,1,27,1,1,0,0,0,0,1,0
20000,1,22,0,0,1,0,0,0,1,0
240000,1,42,0,0,1,0,0,1,0,0
150000,0,32,0,0,1,0,0,0,1,0
180000,1,35,0,0,1,0,0,1,0,0
180000,0,36,0,0,1,0,0,0,1,0
70000,0,31,0,1,0,0,0,0,1,0
230000,1,32,0,1,0,0,0,0,1,0
360000,0,27,0,1,0,0,0,0,1,0
120000,1,33,0,0,1,0,0,0,1,0
90000,0,49,1,0,0,1,0,1,0,0
110000,0,32,0,0,1,0,0,1,0,0
100000,1,53,0,0,0,1,0,1,0,0
90000,0,26,0,1,0,0,0,0,1,0
50000,1,35,0,1,0,0,0,1,0,0
50000,1,53,0,0,1,0,0,0,1,0
180000,1,28,0,1,0,0,0,1,0,0
50000,0,41,0,0,1,0,0,1,0,0
20000,1,26,0,0,0,1,0,0,1,0
20000,0,26,0,0,1,0,0,0,1,0
20000,1,23,0,0,1,0,0,1,0,0
20000,0,49,0,0,0,1,0,0,1,0
50000,1,48,1,0,0,1,0,1,0,0
210000,0,46,0,0,1,0,0,1,0,0
490000,0,51,0,0,0,0,1,1,0,0
280000,1,28,1,1,0,0,0,0,1,0
200000,1,54,0,0,0,1,0,0,1,0
100000,1,24,1,0,1,0,0,0,1,0
250000,0,56,0,1,0,0,0,0,1,0
240000,0,54,0,0,1,0,0,0,1,0
80000,1,26,0,0,1,0,0,1,0,0
100000,0,67,1,0,0,1,0,1,0,0
30000,1,41,0,0,0,1,0,1,0,0
180000,1,42,0,1,0,0,0,0,1,0
80000,1,32,0,1,0,0,0,0,1,0
110000,1,46,0,0,1,0,0,1,0,0
180000,1,30,0,0,1,0,0,1,0,0
150000,1,29,1,0,1,0,0,1,0,0
50000,1,52,0,0,1,0,0,1,0,0
230000,1,23,1,0,1,0,0,0,1,0
340000,0,41,1,1,0,0,0,1,0,0
30000,0,25,1,0,1,0,0,0,1,0
270000,1,45,0,0,1,0,0,1,0,0
50000,1,36,0,1,0,0,0,0,1,0
130000,1,43,0,0,0,1,0,1,0,0
200000,1,27,0,1,0,0,0,0,1,0
360000,0,46,1,1,0,0,0,1,0,0
500000,0,27,0,0,1,0,0,0,1,0
100000,1,25,0,1,0,0,0,0,1,0
270000,1,50,0,0,1,0,0,1,0,0
100000,0,52,1,0,1,0,0,1,0,0
20000,1,25,0,0,1,0,0,0,1,0
50000,1,45,0,0,1,0,0,1,0,0
200000,1,32,0,0,1,0,0,0,1,0
170000,0,44,1,1,0,0,0,1,0,0
20000,1,28,1,1,0,0,0,0,1,0
70000,0,50,1,0,0,1,0,1,0,0
260000,1,38,0,1,0,0,0,0,1,0
200000,1,28,0,1,0,0,0,1,0,0
190000,1,25,0,1,0,0,0,0,1,0
220000,0,58,0,0,0,1,0,1,0,0
170000,1,30,0,0,0,1,0,0,1,0
290000,1,47,0,1,0,0,0,0,1,0
60000,1,25,0,1,0,0,0,0,1,0
100000,1,50,1,0,0,1,0,1,0,0
130000,1,44,0,0,0,1,0,1,0,0
360000,0,40,0,1,0,0,0,1,0,0
30000,1,38,0,0,1,0,0,1,0,0
20000,0,28,1,0,0,1,0,0,1,0
110000,1,37,1,1,0,0,0,0,1,0
130000,1,43,0,0,1,0,0,0,1,0
50000,1,23,0,0,1,0,0,0,1,0
110000,0,48,0,0,1,0,0,1,0,0
80000,1,25,0,1,0,0,0,0,1,0
150000,1,34,0,0,1,0,0,1,0,0
80000,1,29,0,0,1,0,0,1,0,0
320000,0,35,0,1,0,0,0,0,1,0
170000,1,35,0,1,0,0,0,0,1,0
60000,1,26,0,1,0,0,0,0,1,0
180000,0,23,1,1,0,0,0,0,1,0
470000,0,29,0,0,1,0,0,0,1,0
70000,1,47,0,0,0,1,0,1,0,0
280000,1,41,0,0,1,0,0,1,0,0
210000,1,26,0,1,0,0,0,0,1,0
300000,0,30,0,1,0,0,0,0,1,0
140000,1,42,0,0,1,0,0,1,0,0
450000,0,41,0,1,0,0,0,1,0,0
160000,1,38,0,0,1,0,0,1,0,0
50000,1,45,0,0,0,1,0,1,0,0
50000,0,42,0,1,0,0,0,0,1,0
50000,0,32,0,0,1,0,0,1,0,0
150000,1,25,1,1,0,0,0,0,1,0
90000,0,53,0,1,0,0,0,1,0,0
270000,1,42,0,0,1,0,0,1,0,0
70000,0,36,0,1,0,0,0,0,1,0
360000,0,33,0,0,1,0,0,0,1,0
200000,1,34,1,0,1,0,0,1,0,0
250000,1,42,0,1,0,0,0,1,0,0
360000,1,34,0,0,1,0,0,0,1,0
20000,1,39,0,0,1,0,0,1,0,0
250000,1,28,1,1,0,0,0,0,1,0
60000,1,25,1,0,1,0,0,0,1,0
200000,0,36,0,0,1,0,0,0,1,0
30000,1,38,1,0,0,1,0,0,1,0
500000,1,39,0,1,0,0,0,0,1,0
280000,1,45,0,0,0,1,0,1,0,0
200000,1,42,0,0,1,0,0,1,0,0
360000,1,35,0,0,1,0,0,1,0,0
50000,1,44,1,0,0,1,0,0,1,0
60000,0,30,0,0,1,0,0,0,1,0
110000,0,42,0,0,1,0,0,1,0,0
200000,1,44,0,0,0,1,0,1,0,0
70000,1,39,0,0,1,0,0,0,1,0
220000,1,37,1,0,0,0,0,1,0,0
20000,1,24,0,1,0,0,0,0,1,0
220000,1,27,0,1,0,0,0,0,1,0
180000,0,40,0,0,1,0,0,1,0,0
100000,0,53,1,0,1,0,0,1,0,0
200000,1,41,0,1,0,0,0,1,0,0
200000,0,34,0,0,0,1,0,0,1,0
400000,1,38,0,1,0,0,0,1,0,0
60000,0,38,0,1,0,0,0,1,0,0
60000,0,22,0,0,1,0,0,0,1,0
210000,1,37,0,0,1,0,0,1,0,0
200000,0,32,0,1,0,0,0,1,0,0
50000,1,29,0,1,0,0,0,0,1,0
300000,1,38,1,1,0,0,0,0,1,0
510000,1,48,0,1,0,0,0,1,0,0
160000,1,32,0,1,0,0,0,0,1,0
50000,1,36,0,0,1,0,0,1,0,0
220000,1,32,0,1,0,0,0,0,1,0
20000,0,22,1,0,1,0,0,0,1,0
410000,0,31,1,1,0,0,0,0,1,0
50000,1,25,1,0,1,0,0,1,0,0
50000,0,38,0,0,0,1,0,1,0,0
50000,0,48,0,0,0,1,0,1,0,0
70000,1,29,0,0,1,0,0,0,1,0
120000,0,25,0,0,1,0,0,0,1,0
170000,0,30,0,0,1,0,0,1,0,0
160000,0,51,1,1,0,0,0,1,0,0
30000,1,22,0,0,1,0,0,0,1,0
10000,1,40,0,0,1,0,0,1,0,0
160000,1,33,0,0,1,0,0,1,0,0
20000,0,33,0,0,1,0,0,0,1,0
250000,1,35,0,1,0,0,0,0,1,0
30000,1,26,1,0,1,0,0,0,1,0
180000,1,29,0,1,0,0,0,0,1,0
240000,1,34,1,0,1,0,0,0,1,0
30000,1,25,0,0,1,0,0,0,1,0
50000,1,28,0,1,0,0,0,0,1,0
280000,1,24,1,0,1,0,0,0,1,0
20000,0,37,1,1,0,0,0,0,1,0
130000,1,54,0,0,0,1,0,1,0,0
70000,0,29,1,1,0,0,0,0,1,0
180000,1,32,0,0,1,0,0,1,0,0
320000,0,46,0,1,0,0,0,1,0,0
30000,1,33,1,0,1,0,0,1,0,0
280000,1,33,0,0,1,0,0,0,1,0
80000,1,50,0,0,1,0,0,0,1,0
140000,1,27,0,0,1,0,0,0,1,0
180000,0,27,0,0,1,0,0,1,0,0
20000,0,55,0,0,1,0,0,0,1,0
420000,1,29,0,1,0,0,0,0,1,0
200000,1,29,1,1,0,0,0,0,1,0
140000,1,25,0,1,0,0,0,0,1,0
170000,1,33,0,0,0,1,0,0,1,0
30000,1,24,0,0,1,0,0,0,1,0
50000,1,26,0,1,0,0,0,0,1,0
150000,1,45,0,1,0,0,0,1,0,0
30000,0,30,1,0,1,0,0,0,1,0
50000,0,38,0,0,0,1,0,0,1,0
300000,1,39,1,1,0,0,0,0,1,0
80000,1,34,0,0,0,1,0,0,0,0
50000,1,27,0,1,0,0,0,0,1,0
110000,1,41,0,0,1,0,0,1,0,0
110000,1,32,0,1,0,0,0,0,1,0
390000,1,34,0,1,0,0,0,1,0,0
200000,0,46,0,0,0,1,0,0,1,0
30000,0,38,1,1,0,0,0,1,0,0
230000,0,30,0,1,0,0,0,0,1,0
210000,1,44,0,1,0,0,0,1,0,0
30000,1,54,0,0,1,0,0,1,0,0
130000,1,41,0,0,0,1,0,1,0,0
130000,0,37,0,0,0,1,0,0,1,0
480000,1,27,0,1,0,0,0,0,1,0
160000,1,37,0,1,0,0,0,1,0,0
10000,0,27,0,1,0,0,0,0,1,0
360000,1,33,0,0,1,0,0,0,1,0
260000,1,28,0,0,1,0,0,1,0,0
330000,1,45,0,0,1,0,0,1,0,0
30000,1,47,1,0,1,0,0,1,0,0
80000,0,31,1,0,1,0,0,1,0,0
120000,1,29,1,0,1,0,0,1,0,0
170000,0,30,1,0,1,0,0,0,1,0
140000,1,31,0,1,0,0,0,0,1,0
80000,1,37,0,0,1,0,0,0,1,0
200000,0,44,0,0,0,1,0,1,0,0
80000,1,26,1,0,1,0,0,0,1,0
230000,0,36,0,0,1,0,0,1,0,0
260000,1,40,0,1,0,0,0,1,0,0
50000,1,28,0,0,1,0,0,0,1,0
340000,0,35,0,0,1,0,0,1,0,0
50000,0,39,0,1,0,0,0,0,1,0
200000,1,45,0,0,0,1,0,0,1,0
280000,1,36,0,0,1,0,0,0,1,0
170000,0,35,0,0,1,0,0,0,1,0
100000,1,38,0,0,1,0,0,1,0,0
360000,1,48,1,1,0,0,0,1,0,0
30000,1,23,1,1,0,0,0,0,1,0
150000,1,26,0,0,1,0,0,0,1,0
50000,0,29,0,0,1,0,0,0,1,0
40000,1,35,0,1,0,0,0,0,1,0
30000,0,58,0,0,0,1,0,0,1,0
140000,1,35,0,1,0,0,0,1,0,0
150000,0,30,0,0,1,0,0,0,1,0
150000,1,37,0,0,1,0,0,0,1,0
360000,1,47,0,1,0,0,0,0,1,0
170000,0,43,0,0,1,0,0,0,1,0
50000,0,26,1,1,0,0,0,0,1,0
260000,1,43,0,1,0,0,0,1,0,0
350000,1,32,0,0,0,1,0,1,0,0
210000,1,41,0,0,1,0,0,1,0,0
50000,1,39,0,0,1,0,0,1,0,0
170000,0,46,1,0,1,0,0,1,0,0
50000,1,24,1,0,1,0,0,0,1,0
50000,1,32,0,0,1,0,0,1,0,0
280000,1,33,0,0,1,0,0,0,1,0
430000,0,42,0,0,1,0,0,0,1,0
340000,1,30,0,1,0,0,0,0,1,0
310000,1,32,0,1,0,0,0,0,1,0
120000,0,41,0,1,0,0,0,1,0,0
200000,0,27,1,0,1,0,0,0,1,0
500000,1,41,0,0,1,0,0,0,1,0
270000,0,53,1,0,0,1,0,1,0,0
190000,0,26,0,1,0,0,0,0,1,0
340000,1,37,0,0,0,1,0,1,0,0
390000,1,30,0,0,0,1,0,0,1,0
90000,1,31,0,1,0,0,0,0,1,0
200000,1,27,0,0,1,0,0,1,0,0
230000,1,43,0,1,0,0,0,1,0,0
100000,1,39,0,0,0,1,0,1,0,0
30000,1,24,1,1,0,0,0,0,1,0
50000,0,50,0,0,1,0,0,1,0,0
200000,1,44,0,1,0,0,0,1,0,0
50000,1,39,0,0,1,0,0,1,0,0
130000,0,31,1,0,1,0,0,0,1,0
260000,0,46,0,0,1,0,0,1,0,0
80000,1,28,0,1,0,0,0,1,0,0
20000,0,30,0,0,1,0,0,0,1,0
160000,1,27,0,0,1,0,0,1,0,0
70000,1,24,0,0,0,1,0,0,1,0
70000,0,26,0,1,0,0,0,0,1,0
400000,0,38,1,1,0,0,0,0,1,0
30000,0,26,0,1,0,0,0,0,1,0
240000,1,35,0,1,0,0,0,0,1,0
40000,1,43,0,0,1,0,0,1,0,0
510000,1,61,0,0,0,1,0,1,0,0
20000,1,23,0,0,1,0,0,0,1,0
80000,0,26,0,0,1,0,0,0,1,0
10000,1,37,0,1,0,0,0,1,0,0
50000,1,61,0,0,0,1,0,1,0,0
200000,0,31,0,0,1,0,0,1,0,0
140000,0,59,0,0,0,1,0,1,0,0
60000,0,28,1,0,1,0,0,0,1,0
100000,0,27,1,1,0,0,0,0,1,0
30000,1,34,0,0,1,0,0,1,0,0
500000,0,42,0,0,1,0,0,1,0,0
420000,1,31,0,0,1,0,0,0,1,0
130000,1,36,1,0,1,0,0,1,0,0
360000,1,56,0,1,0,0,0,1,0,0
150000,1,36,0,1,0,0,0,0,1,0
360000,0,33,0,1,0,0,0,0,1,0
230000,1,29,0,0,1,0,0,0,1,0
180000,1,31,0,1,0,0,0,1,0,0
160000,1,34,1,1,0,0,0,1,0,0
250000,1,43,0,0,1,0,0,1,0,0
170000,0,40,0,0,0,1,0,1,0,0
100000,1,28,0,0,1,0,0,1,0,0
200000,1,37,1,1,0,0,0,1,0,0
60000,1,53,0,0,1,0,0,1,0,0
300000,0,44,0,1,0,0,0,1,0,0
290000,0,29,0,0,1,0,0,0,1,0
30000,1,23,0,0,1,0,0,0,1,0
340000,0,35,0,0,1,0,0,1,0,0
90000,0,31,0,0,1,0,0,0,1,0
140000,1,28,1,1,0,0,0,0,1,0
150000,0,31,0,1,0,0,0,0,1,0
70000,0,47,1,0,0,1,0,1,0,0
750000,1,41,0,1,0,0,0,1,0,0
200000,1,26,0,0,1,0,0,0,1,0
230000,1,39,1,0,1,0,0,1,0,0
180000,1,43,0,0,0,1,0,1,0,0
210000,1,40,0,0,1,0,0,1,0,0
170000,0,31,0,0,1,0,0,0,1,0
30000,1,26,0,0,1,0,0,0,1,0
30000,0,24,0,1,0,0,0,0,1,0
90000,1,33,0,0,1,0,0,1,0,0
50000,1,30,1,0,1,0,0,1,0,0
